geo_fips,year,pop,pop_change_yoy,pop_change_yoy_pct,pop_change_yoy_pct_diff,rank_pop,rank_pop_change_yoy,rank_pop_change_yoy_pct,rank_pop_change_yoy_pct_diff,state_name,state_abbr
05000,1935,1890000,12000,0.006389776357827476,-5.658783758160525e-4,24,18,27,27,Arkansas,AR
06000,1935,6175000,115000,0.018976897689768978,0.01202124295612545,5,2,4,4,California,CA
08000,1935,1078000,3000,0.0027906976744186047,-0.004164957059224924,33,26,39,39,Colorado,CO
09000,1935,1666000,16000,0.009696969696969697,0.0027413149633261687,29,15,17,17,Connecticut,CT
10000,1935,252000,2000,0.008,0.001044345266356472,46,27,25,25,Delaware,DE
11000,1935,608000,40000,0.07042253521126761,0.06346688047762408,39,4,1,1,District of Columbia,DC
12000,1935,1613000,28000,0.017665615141955835,0.010709960408312307,31,9,5,5,Florida,FL
13000,1935,2955000,-9000,-0.003036437246963563,-0.00999209198060709,14,35,47,47,Georgia,GA
16000,1935,481000,8000,0.016913319238900635,0.009957664505257107,42,21,7,7,Idaho,ID
17000,1935,7797000,25000,0.003216675244467319,-0.0037389794891762094,3,11,38,38,Illinois,IL
18000,1935,3332000,13000,0.00391684242241639,-0.003038812311227138,11,17,36,36,Indiana,IN
19000,1935,2524000,14000,0.005577689243027889,-0.0013779654906156394,19,16,29,29,Iowa,IA
20000,1935,1872000,4000,0.0021413276231263384,-0.004814327110517189,25,25,40,40,Kansas,KS
21000,1935,2748000,26000,0.009551800146950772,0.0025961454133072437,16,10,18,18,Kentucky,KY
22000,1935,2228000,26000,0.011807447774750226,0.004851793041106698,22,10,13,13,Louisiana,LA
23000,1935,836000,7000,0.008443908323281062,0.0014882535896375334,35,22,22,22,Maine,ME
24000,1935,1729000,19000,0.011111111111111112,0.004155456377467583,28,14,16,16,Maryland,MD
25000,1935,4343000,38000,0.008826945412311266,0.0018712906786677377,8,5,21,21,Massachusetts,MA
26000,1935,4838000,40000,0.008336807002917883,0.0013811522692743546,7,4,23,23,Michigan,MI
27000,1935,2717000,22000,0.00816326530612245,0.0012076105724789215,18,13,24,24,Minnesota,MN
28000,1935,2061000,11000,0.005365853658536586,-0.0015898010751069424,23,19,30,30,Mississippi,MS
29000,1935,3798000,14000,0.0036997885835095136,-0.0032558661501340147,10,16,37,37,Missouri,MO
30000,1935,550000,5000,0.009174311926605505,0.002218657192961977,40,24,20,20,Montana,MT
31000,1935,1375000,-7000,-0.005065123010130246,-0.012020777743773775,32,33,48,48,Nebraska,NE
32000,1935,100000,2000,0.02040816326530612,0.013452508531662593,48,27,3,3,Nevada,NV
33000,1935,481000,1000,0.0020833333333333333,-0.004872321400310195,42,28,41,41,New Hampshire,NH
34000,1935,4085000,-4000,-9.782342871117633e-4,-0.007933889020755291,9,31,43,43,New Jersey,NJ
35000,1935,475000,14000,0.03036876355748373,0.0234131088238402,43,16,2,2,New Mexico,NM
36000,1935,13375000,122000,0.009205462914057194,0.0022498081804136656,1,1,19,19,New York,NY
37000,1935,3323000,19000,0.0057506053268765135,-0.0012050494067670147,12,14,28,28,North Carolina,NC
38000,1935,670000,-2000,-0.002976190476190476,-0.009931845209834004,38,30,46,46,North Dakota,ND
39000,1935,6787000,36000,0.005332543326914531,-0.0016231114067289968,4,6,31,31,Ohio,OH
40000,1935,2386000,-5000,-0.002091175240485153,-0.009046829974128682,21,32,44,44,Oklahoma,OK
41000,1935,1001000,16000,0.016243654822335026,0.009288000088691498,34,15,8,8,Oregon,OR
42000,1935,9774000,-21000,-0.0021439509954058193,-0.009099605729049347,2,36,45,45,Pennsylvania,PA
44000,1935,678000,3000,0.0044444444444444444,-0.0025112102891990838,36,26,35,35,Rhode Island,RI
45000,1935,1769000,9000,0.005113636363636364,-0.0018420183700071646,27,20,33,33,South Carolina,SC
46000,1935,674000,-8000,-0.011730205278592375,-0.018685860012235905,37,34,49,49,South Dakota,SD
47000,1935,2798000,14000,0.005028735632183908,-0.0019269191014596202,15,16,34,34,Tennessee,TN
48000,1935,6123000,70000,0.011564513464397819,0.004608858730754291,6,3,15,15,Texas,TX
49000,1935,526000,4000,0.007662835249042145,7.07180515398617e-4,41,25,26,26,Utah,UT
50000,1935,357000,0,0,-0.006955654733643528,45,29,42,42,Vermont,VT
51000,1935,2520000,35000,0.014084507042253521,0.007128852308609993,20,7,9,9,Virginia,VA
53000,1935,1629000,19000,0.011801242236024845,0.004845587502381317,30,14,14,14,Washington,WA
54000,1935,1794000,23000,0.012987012987012988,0.00603135825336946,26,12,11,11,West Virginia,WV
55000,1935,3070000,16000,0.005239030779305829,-0.0017166239543376996,13,15,32,32,Wisconsin,WI
56000,1935,237000,4000,0.017167381974248927,0.010211727240605399,47,25,6,6,Wyoming,WY
00000,1936,128054000,803000,0.0063103629833950224,0,,,,,United States,US
01000,1936,2743000,24000,0.008826774549466716,0.0025164115660716935,17,8,17,17,Alabama,AL
04000,1936,443000,9000,0.020737327188940093,0.014426964205545071,45,18,7,7,Arizona,AZ
05000,1936,1892000,2000,0.0010582010582010583,-0.005252161925193964,24,23,37,37,Arkansas,AR
06000,1936,6341000,166000,0.02688259109311741,0.02057222810972239,5,1,4,4,California,CA
08000,1936,1090000,12000,0.011131725417439703,0.0048213624340446804,33,16,13,13,Colorado,CO
09000,1936,1672000,6000,0.003601440576230492,-0.0027089224071645303,29,20,33,33,Connecticut,CT
10000,1936,253000,1000,0.003968253968253968,-0.0023421090151410544,47,24,31,31,Delaware,DE
11000,1936,629000,21000,0.03453947368421053,0.028229110700815508,39,10,1,1,District of Columbia,DC
12000,1936,1651000,38000,0.023558586484810913,0.01724822350141589,31,6,6,6,Florida,FL
13000,1936,2978000,23000,0.0077834179357022,0.0014730549523071772,14,9,21,21,Georgia,GA
16000,1936,495000,14000,0.029106029106029108,0.022795666122634086,42,15,3,3,Idaho,ID
17000,1936,7840000,43000,0.005514941644222136,-7.954213391728861e-4,3,5,27,27,Illinois,IL
18000,1936,3348000,16000,0.004801920768307323,-0.0015084422150876999,11,14,29,29,Indiana,IN
19000,1936,2509000,-15000,-0.005942947702060222,-0.012253310685455245,20,31,44,44,Iowa,IA
20000,1936,1869000,-3000,-0.0016025641025641025,-0.007912927085959125,25,27,42,42,Kansas,KS
21000,1936,2768000,20000,0.00727802037845706,9.676573950620371e-4,16,11,22,22,Kentucky,KY
22000,1936,2246000,18000,0.00807899461400359,0.0017686316306085676,22,12,18,18,Louisiana,LA
23000,1936,840000,4000,0.004784688995215311,-0.0015256739881797116,35,21,30,30,Maine,ME
24000,1936,1745000,16000,0.009253903990746095,0.002943541007351073,28,14,16,16,Maryland,MD
25000,1936,4355000,12000,0.002763067004374856,-0.0035472959790201664,8,16,34,34,Massachusetts,MA
26000,1936,4889000,51000,0.010541546093427036,0.004231183110032013,7,4,14,14,Michigan,MI
27000,1936,2734000,17000,0.006256900993743099,-5.346198965192322e-5,18,13,26,26,Minnesota,MN
28000,1936,2072000,11000,0.005337214944201844,-9.731480391931783e-4,23,17,28,28,Mississippi,MS
29000,1936,3801000,3000,7.898894154818325e-4,-0.00552047356791319,10,22,38,38,Missouri,MO
30000,1936,554000,4000,0.007272727272727273,9.623642893322503e-4,40,21,23,23,Montana,MT
31000,1936,1358000,-17000,-0.012363636363636363,-0.018673999347031386,32,32,48,48,Nebraska,NE
32000,1936,101000,1000,0.01,0.0036896370166049778,49,24,15,15,Nevada,NV
33000,1936,481000,0,0,-0.0063103629833950224,44,25,39,39,New Hampshire,NH
34000,1936,4084000,-1000,-2.447980416156671e-4,-0.006555161025010689,9,26,40,40,New Jersey,NJ
35000,1936,489000,14000,0.029473684210526315,0.023163321227131294,43,15,2,2,New Mexico,NM
36000,1936,13481000,106000,0.007925233644859813,0.001614870661464791,1,2,19,19,New York,NY
37000,1936,3346000,23000,0.006921456515197111,6.110935318020885e-4,12,9,24,24,North Carolina,NC
38000,1936,664000,-6000,-0.008955223880597015,-0.015265586863992039,38,28,46,46,North Dakota,ND
39000,1936,6801000,14000,0.002062767054663327,-0.0042475959287316956,4,15,35,35,Ohio,OH
40000,1936,2365000,-21000,-0.008801341156747695,-0.015111704140142717,21,33,45,45,Oklahoma,OK
41000,1936,1025000,24000,0.023976023976023976,0.017665660992628954,34,8,5,5,Oregon,OR
42000,1936,9767000,-7000,-7.161857990587272e-4,-0.00702654878245375,2,29,41,41,Pennsylvania,PA
44000,1936,686000,8000,0.011799410029498525,0.0054890470461035025,36,19,11,11,Rhode Island,RI
45000,1936,1781000,12000,0.006783493499152063,4.731305157570408e-4,27,16,25,25,South Carolina,SC
46000,1936,666000,-8000,-0.011869436201780416,-0.018179799185175437,37,30,47,47,South Dakota,SD
47000,1936,2791000,-7000,-0.0025017869907076485,-0.008812149974102672,15,29,43,43,Tennessee,TN
48000,1936,6192000,69000,0.011268985791278784,0.004958622807883762,6,3,12,12,Texas,TX
49000,1936,527000,1000,0.0019011406844106464,-0.004409222298984376,41,24,36,36,Utah,UT
50000,1936,357000,0,0,-0.0063103629833950224,46,25,39,39,Vermont,VT
51000,1936,2552000,32000,0.012698412698412698,0.006388049715017676,19,7,9,9,Virginia,VA
53000,1936,1653000,24000,0.014732965009208104,0.008422602025813082,30,8,8,8,Washington,WA
54000,1936,1808000,14000,0.007803790412486065,0.0014934274290910425,26,15,20,20,West Virginia,WV
55000,1936,3082000,12000,0.003908794788273616,-0.0024015681951214066,13,16,32,32,Wisconsin,WI
56000,1936,240000,3000,0.012658227848101266,0.006347864864706243,48,22,10,10,Wyoming,WY
00000,1937,128822000,768000,0.005997469817420775,0,,,,,United States,US
01000,1937,2762000,19000,0.006926722566532993,9.292527491122178e-4,17,12,19,19,Alabama,AL
04000,1937,453000,10000,0.022573363431151242,0.016575893613730467,45,18,5,5,Arizona,AZ
05000,1937,1903000,11000,0.005813953488372093,-1.8351632904868229e-4,24,17,21,21,Arkansas,AR
06000,1937,6528000,187000,0.029490616621983913,0.023493146804563138,5,1,2,2,California,CA
08000,1937,1104000,14000,0.012844036697247707,0.006846566879826932,33,15,12,12,Colorado,CO
09000,1937,1678000,6000,0.0035885167464114833,-0.002408953071009292,31,21,28,28,Connecticut,CT
10000,1937,254000,1000,0.003952569169960474,-0.002044900647460301,47,26,26,26,Delaware,DE
11000,1937,616000,-13000,-0.02066772655007949,-0.026665196367500265,39,33,48,48,District of Columbia,DC
12000,1937,1709000,58000,0.03513022410660206,0.029132754289181287,29,4,1,1,Florida,FL
13000,1937,3037000,59000,0.019811954331766288,0.013814484514345513,14,3,7,7,Georgia,GA
16000,1937,507000,12000,0.024242424242424242,0.018244954425003467,42,16,4,4,Idaho,ID
17000,1937,7857000,17000,0.0021683673469387755,-0.0038291024704819997,3,13,33,33,Illinois,IL
18000,1937,3374000,26000,0.007765830346475508,0.0017683605290547324,12,9,18,18,Indiana,IN
19000,1937,2498000,-11000,-0.00438421681944998,-0.010381686636870755,20,32,42,42,Iowa,IA
20000,1937,1856000,-13000,-0.006955591225254147,-0.012953061042674921,25,33,43,43,Kansas,KS
21000,1937,2784000,16000,0.005780346820809248,-2.1712299661152696e-4,16,14,22,22,Kentucky,KY
22000,1937,2257000,11000,0.004897595725734639,-0.001099874091686136,22,17,24,24,Louisiana,LA
23000,1937,842000,2000,0.002380952380952381,-0.003616517436468394,35,25,30,30,Maine,ME
24000,1937,1754000,9000,0.005157593123209169,-8.398766942116064e-4,28,19,23,23,Maryland,MD
25000,1937,4358000,3000,6.888633754305396e-4,-0.005308606441990236,8,24,38,38,Massachusetts,MA
26000,1937,4968000,79000,0.01615872366537124,0.010161253847950465,7,2,10,10,Michigan,MI
27000,1937,2746000,12000,0.0043891733723482075,-0.0016082964450725677,18,16,25,25,Minnesota,MN
28000,1937,2086000,14000,0.006756756756756757,7.592869393359819e-4,23,15,20,20,Mississippi,MS
29000,1937,3794000,-7000,-0.001841620626151013,-0.007839090443571789,10,29,40,40,Missouri,MO
30000,1937,554000,0,0,-0.005997469817420775,40,27,39,39,Montana,MT
31000,1937,1339000,-19000,-0.013991163475699559,-0.019988633293120332,32,34,46,46,Nebraska,NE
32000,1937,103000,2000,0.019801980198019802,0.013804510380599027,49,25,8,8,Nevada,NV
33000,1937,481000,0,0,-0.005997469817420775,44,27,39,39,New Hampshire,NH
34000,1937,4088000,4000,9.794319294809011e-4,-0.005018037887939874,9,23,37,37,New Jersey,NJ
35000,1937,503000,14000,0.028629856850715747,0.02263238703329497,43,15,3,3,New Mexico,NM
36000,1937,13511000,30000,0.0022253542022105184,-0.003772115615210257,1,7,32,32,New York,NY
37000,1937,3385000,39000,0.011655708308427973,0.005658238491007198,11,5,16,16,North Carolina,NC
38000,1937,655000,-9000,-0.01355421686746988,-0.019551686684890657,38,30,45,45,North Dakota,ND
39000,1937,6809000,8000,0.0011762976032936333,-0.004821172214127142,4,20,36,36,Ohio,OH
40000,1937,2334000,-31000,-0.013107822410147992,-0.019105292227568765,21,35,44,44,Oklahoma,OK
41000,1937,1048000,23000,0.0224390243902439,0.016441554572823126,34,10,6,6,Oregon,OR
42000,1937,9790000,23000,0.002354868434524419,-0.003642601382896356,2,10,31,31,Pennsylvania,PA
44000,1937,694000,8000,0.011661807580174927,0.005664337762754152,36,20,15,15,Rhode Island,RI
45000,1937,1802000,21000,0.011791128579449747,0.005793658762028971,27,11,14,14,South Carolina,SC
46000,1937,656000,-10000,-0.015015015015015015,-0.021012484832435792,37,31,47,47,South Dakota,SD
47000,1937,2795000,4000,0.0014331780723754925,-0.004564291745045282,15,23,35,35,Tennessee,TN
48000,1937,6250000,58000,0.009366925064599484,0.0033694552471787084,6,4,17,17,Texas,TX
49000,1937,529000,2000,0.003795066413662239,-0.002202403403758536,41,25,27,27,Utah,UT
50000,1937,356000,-1000,-0.0028011204481792717,-0.008798590265600047,46,28,41,41,Vermont,VT
51000,1937,2590000,38000,0.014890282131661442,0.008892812314240666,19,6,11,11,Virginia,VA
53000,1937,1681000,28000,0.01693889897156685,0.010941429154146073,30,8,9,9,Washington,WA
54000,1937,1813000,5000,0.0027654867256637168,-0.0032319830917570585,26,22,29,29,West Virginia,WV
55000,1937,3088000,6000,0.001946787800129786,-0.00405068201729099,13,21,34,34,Wisconsin,WI
56000,1937,243000,3000,0.0125,0.0065025301825792255,48,24,13,13,Wyoming,WY
00000,1938,129825000,1003000,0.007785937184642375,0,,,,,United States,US
01000,1938,2787000,25000,0.009051412020275163,0.0012654748356327886,17,13,23,23,Alabama,AL
04000,1938,466000,13000,0.02869757174392936,0.020911634559286987,44,19,3,3,Arizona,AZ
05000,1938,1928000,25000,0.013137151865475564,0.005351214680833189,24,13,15,15,Arkansas,AR
06000,1938,6656000,128000,0.0196078431372549,0.011821905952612528,5,2,6,6,California,CA
08000,1938,1112000,8000,0.007246376811594203,-5.395603730481719e-4,33,23,27,27,Colorado,CO
09000,1938,1684000,6000,0.003575685339690107,-0.004210251844952268,31,25,31,31,Connecticut,CT
10000,1938,257000,3000,0.011811023622047244,0.004025086437404869,46,27,19,19,Delaware,DE
11000,1938,638000,22000,0.03571428571428571,0.02792834852964334,39,14,2,2,District of Columbia,DC
12000,1938,1771000,62000,0.03627852545348157,0.028492588268839197,28,4,1,1,Florida,FL
13000,1938,3091000,54000,0.017780704642739547,0.009994767458097173,14,6,10,10,Georgia,GA
16000,1938,513000,6000,0.011834319526627219,0.004048382341984844,42,25,18,18,Idaho,ID
17000,1938,7866000,9000,0.001145475372279496,-0.006640461812362879,3,22,38,38,Illinois,IL
18000,1938,3386000,12000,0.0035566093657379964,-0.004229327818904378,12,20,32,32,Indiana,IN
19000,1938,2494000,-4000,-0.0016012810248198558,-0.009387218209462232,20,32,41,41,Iowa,IA
20000,1938,1842000,-14000,-0.007543103448275862,-0.015329040632918237,25,37,45,45,Kansas,KS
21000,1938,2800000,16000,0.005747126436781609,-0.0020388107478607658,16,17,29,29,Kentucky,KY
22000,1938,2285000,28000,0.012405848471422242,0.004619911286779867,22,11,16,16,Louisiana,LA
23000,1938,843000,1000,0.0011876484560570072,-0.006598288728585368,35,29,37,37,Maine,ME
24000,1938,1766000,12000,0.0068415051311288486,-9.444320535135263e-4,29,20,28,28,Maryland,MD
25000,1938,4365000,7000,0.0016062413951353832,-0.006179695789506992,8,24,36,36,Massachusetts,MA
26000,1938,5056000,88000,0.017713365539452495,0.00992742835481012,7,3,12,12,Michigan,MI
27000,1938,2753000,7000,0.0025491624180626364,-0.0052367747665797385,18,24,35,35,Minnesota,MN
28000,1938,2127000,41000,0.019654841802492808,0.011868904617850434,23,9,5,5,Mississippi,MS
29000,1938,3781000,-13000,-0.003426462836056932,-0.011212400020699308,10,36,42,42,Missouri,MO
30000,1938,552000,-2000,-0.0036101083032490976,-0.011396045487891472,40,31,43,43,Montana,MT
31000,1938,1326000,-13000,-0.009708737864077669,-0.017494675048720043,32,36,46,46,Nebraska,NE
32000,1938,105000,2000,0.019417475728155338,0.011631538543512964,48,28,7,7,Nevada,NV
33000,1938,485000,4000,0.008316008316008316,5.300711313659416e-4,43,26,24,24,New Hampshire,NH
34000,1938,4100000,12000,0.0029354207436399216,-0.004850516441002453,9,20,34,34,New Jersey,NJ
35000,1938,513000,10000,0.019880715705765408,0.012094778521123034,42,21,4,4,New Mexico,NM
36000,1938,13512000,1000,7.401376656058027e-5,-0.007711923418081795,1,29,39,39,New York,NY
37000,1938,3440000,55000,0.01624815361890694,0.008462216434264567,11,5,14,14,North Carolina,NC
38000,1938,647000,-8000,-0.012213740458015267,-0.019999677642657643,38,34,48,48,North Dakota,ND
39000,1938,6837000,28000,0.0041122044353062125,-0.0036737327493361624,4,11,30,30,Ohio,OH
40000,1938,2324000,-10000,-0.004284490145672665,-0.01207042733031504,21,35,44,44,Oklahoma,OK
41000,1938,1067000,19000,0.01812977099236641,0.010343833807724037,34,15,9,9,Oregon,OR
42000,1938,9952000,162000,0.016547497446373852,0.008761560261731478,2,1,13,13,Pennsylvania,PA
44000,1938,694000,0,0,-0.007785937184642375,36,30,40,40,Rhode Island,RI
45000,1938,1834000,32000,0.017758046614872364,0.00997210943022999,26,10,11,11,South Carolina,SC
46000,1938,649000,-7000,-0.010670731707317074,-0.01845666889195945,37,33,47,47,South Dakota,SD
47000,1938,2821000,26000,0.009302325581395349,0.0015163883967529738,15,12,22,22,Tennessee,TN
48000,1938,6301000,51000,0.00816,3.740628153576257e-4,6,7,26,26,Texas,TX
49000,1938,535000,6000,0.011342155009451797,0.0035562178248094217,41,25,20,20,Utah,UT
50000,1938,356000,0,0,-0.007785937184642375,45,30,40,40,Vermont,VT
51000,1938,2638000,48000,0.018532818532818532,0.010746881348176158,19,8,8,8,Virginia,VA
53000,1938,1698000,17000,0.010113027959547887,0.0023270907749055126,30,16,21,21,Washington,WA
54000,1938,1828000,15000,0.00827357970215113,4.876425175087554e-4,27,18,25,25,West Virginia,WV
55000,1938,3098000,10000,0.003238341968911917,-0.0045475952157304576,13,21,33,33,Wisconsin,WI
56000,1938,246000,3000,0.012345679012345678,0.0045597418277033034,47,27,17,17,Wyoming,WY
00000,1939,130884000,1059000,0.008157134604274986,0,,,,,United States,US
01000,1939,2814000,27000,0.00968783638320775,0.0015307017789327644,17,13,25,25,Alabama,AL
04000,1939,484000,18000,0.03862660944206009,0.0304694748377851,45,19,1,1,Arizona,AZ
05000,1939,1948000,20000,0.01037344398340249,0.0022163093791275033,24,18,21,21,Arkansas,AR
06000,1939,6785000,129000,0.019381009615384616,0.01122387501110963,5,1,11,11,California,CA
08000,1939,1120000,8000,0.007194244604316547,-9.628899999584387e-4,33,26,31,31,Colorado,CO
09000,1939,1696000,12000,0.007125890736342043,-0.0010312438679329428,31,22,33,33,Connecticut,CT
10000,1939,263000,6000,0.023346303501945526,0.01518916889767054,47,28,4,4,Delaware,DE
11000,1939,658000,20000,0.03134796238244514,0.02319082777817015,37,18,3,3,District of Columbia,DC
12000,1939,1836000,65000,0.03670242800677583,0.028545293402500845,27,4,2,2,Florida,FL
13000,1939,3120000,29000,0.009382076997735361,0.001224942393460375,14,12,26,26,Georgia,GA
16000,1939,521000,8000,0.015594541910331383,0.007437407306056397,43,26,15,15,Idaho,ID
17000,1939,7890000,24000,0.0030511060259344014,-0.005106028578340584,3,16,41,41,Illinois,IL
18000,1939,3403000,17000,0.005020673360897815,-0.003136461243377171,12,20,38,38,Indiana,IN
19000,1939,2520000,26000,0.010425020048115477,0.002267885443840491,20,14,20,20,Iowa,IA
20000,1939,1824000,-18000,-0.009771986970684038,-0.017929121574959024,28,35,49,49,Kansas,KS
21000,1939,2825000,25000,0.008928571428571428,7.714368242964422e-4,16,15,28,28,Kentucky,KY
22000,1939,2334000,49000,0.021444201312910284,0.013287066708635298,21,7,7,7,Louisiana,LA
23000,1939,846000,3000,0.0035587188612099642,-0.004598415743065022,35,30,40,40,Maine,ME
24000,1939,1793000,27000,0.015288788221970554,0.007131653617695568,29,13,16,16,Maryland,MD
25000,1939,4347000,-18000,-0.004123711340206186,-0.012280845944481172,8,35,44,44,Massachusetts,MA
26000,1939,5156000,100000,0.01977848101265823,0.011621346408383243,7,2,9,9,Michigan,MI
27000,1939,2771000,18000,0.006538321830730113,-0.001618812773544873,18,19,35,35,Minnesota,MN
28000,1939,2168000,41000,0.019275975552421252,0.011118840948146266,23,8,12,12,Mississippi,MS
29000,1939,3783000,2000,5.289605924358636e-4,-0.007628174011839122,10,31,43,43,Missouri,MO
30000,1939,555000,3000,0.005434782608695652,-0.002722351995579334,40,30,37,37,Montana,MT
